slot_id,story_file,story_self,paragraph_index,idml_paragraph_style,text_preview,content_count,footnote_count,replace_scope,permission
u154b_P0132,Stories/Story_u154b.xml,u154b,132,01 本文,「であれば、このフォーマットも変えましょう。↵以前から気になっていましたが、電子として重要な情報が、脚注のメモ書きになっています」,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u154b_P0133,Stories/Story_u154b.xml,u154b,133,01 本文,「これは、もともと大手町のフォーマットです。↵ですから・・・予算書のフォーマットも見直します。↵ちょうど４月から１２月の変則決算の予算組み直し作業に入っていますので、数字の見直しもさることながら、フォーマットも見直します」,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u154b_P0134,Stories/Story_u154b.xml,u154b,134,01 本文,隣で西郷も神妙な表情でうなずいている。,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u154b_P0135,Stories/Story_u154b.xml,u154b,135,01-02 節 数字,３,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u154b_P0136,Stories/Story_u154b.xml,u154b,136,01-02 節 見出し,工場で起こったトラブル,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u154b_P0137,Stories/Story_u154b.xml,u154b,137,01-03 項 見出し,生産の数字,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u154b_P0138,Stories/Story_u154b.xml,u154b,138,01 本文,週次ミーティングは、まだ終わらない。,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u154b_P0139,Stories/Story_u154b.xml,u154b,139,01 本文,資料に目を落とし、数枚めくった米倉が、こう訊ねる。↵「生産のほうも、数字が安定していないですね。↵これは生産調整ですか？」,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u154b_P0140,Stories/Story_u154b.xml,u154b,140,01 本文,「あっ、それは関東工場で起きた品質トラブルの影響が・・・」,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u154b_P0141,Stories/Story_u154b.xml,u154b,141,01 本文,「いつ起きたんですか？」,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u154b_P0142,Stories/Story_u154b.xml,u154b,142,01 本文,「その数字に表れているのは、３カ月前くらいのトラブルです」,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u154b_P0143,Stories/Story_u154b.xml,u154b,143,01 本文,「数字に表れていないトラブルもある・・・ということですか？」,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u154b_P0144,Stories/Story_u154b.xml,u154b,144,01 本文,「あっ、直近では、一昨日に・・・」,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u154b_P0145,Stories/Story_u154b.xml,u154b,145,01 本文,「一昨日？・・・私は、その話・・・聞いていませんが・・・」,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u154b_P0146,Stories/Story_u154b.xml,u154b,146,01 本文,返す言葉がない。↵寺田社長は、この件について、米倉への共有が必要であると、思っていなかった。↵でもそれは、考え違いだったことを、たった今、悟った。,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u154b_P0147,Stories/Story_u154b.xml,u154b,147,01 本文,一難去ってまた一難。,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u154b_P0148,Stories/Story_u154b.xml,u154b,148,01 本文,「今、原因追及と対応策をとっている最中です」↵寺田社長は、わかっている範囲の状況を説明した。↵そして、↵「1 on 1面談で、お忙しそうでしたから、米倉さんには、原因が明確になってから報告するつもりでした」↵と、冷や汗をかきながら、とりあえず弁明した。,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u154b_P0149,Stories/Story_u154b.xml,u154b,149,01-03 項 見出し,工場におけるトラブル対応,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u154b_P0150,Stories/Story_u154b.xml,u154b,150,01 本文,米倉は、その弁明には反応せず、↵「以前も品質トラブルは起こっていたということですね？」↵とトラブルの発生状況について確認する。,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u154b_P0151,Stories/Story_u154b.xml,u154b,151,01 本文,（この米倉の質問は、一体どこに向かうのだろうか・・・）↵とビクビクしながら、↵「あっ、はい、我々は、製造業ですから、工場では毎日、いろんなことが起きます。↵現実問題として、製造業にトラブルはつきものです」↵と答える。,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u154b_P0152,Stories/Story_u154b.xml,u154b,152,01 本文,続けて、↵「一部の生産設備は、かなり老朽化していますので、トラブルを起こさないよう、日々、重々、気を付けています。↵とはいえ、シフトを変える際などに、設定ミスが起こって・・・ヒヤリハットで済むこともありますが、それがトラブルになることもあります・・・。↵そういったヒューマンエラーを起こさないよう、現場では二重三重の対応,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u154b_P0153,Stories/Story_u154b.xml,u154b,153,01 本文,西郷も、↵「ウチでは、工場の設備トラブルを発見したら、すぐに現場の責任者へ報告がされます。↵製造部の課長や品質管理にも、情報が伝えられて、工場長にも報告されます。↵関係各所にも迅速に報告して、問題を工場全体で共有しています」↵とトラブル対応の手順が機能していることを説明する。,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u154b_P0154,Stories/Story_u154b.xml,u154b,154,01 本文,「そうですか。↵設備トラブルに適切に対応する仕組みがあることはわかりました。↵それで・・・さきほど・・・品質トラブル・・・とおっしゃっていましたっけ・・・」,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u154b_P0155,Stories/Story_u154b.xml,u154b,155,01-03 項 見出し,一昨日の品質トラブル,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u154b_P0156,Stories/Story_u154b.xml,u154b,156,01 本文,「あっ、はい・・・一昨日の件は、品質トラブルです。↵この件については、現段階では、まだ調査中です」,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u154b_P0157,Stories/Story_u154b.xml,u154b,157,01 本文,「以前も、品質トラブルは起きていたのですね？」,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u154b_P0158,Stories/Story_u154b.xml,u154b,158,01 本文,「３カ月ほど前の品質トラブルは、設備トラブルに起因するものでした」,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u154b_P0159,Stories/Story_u154b.xml,u154b,159,01 本文,「設備トラブルが、品質トラブルになった背景は？」,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u154b_P0160,Stories/Story_u154b.xml,u154b,160,01 本文,「設備にトラブルが発生していることに気づかずに操業を続けた結果、その間に製造した製品に品質の問題が発生したということです。↵実は・・・あのときは、品質トラブルが起こってはじめて、設備の不具合に気がつきました。↵すぐにお客さんに連絡して、不幸中の幸いで、大事には至りませんでした。↵技術面についての詳細は、別途、関東工場の,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u154b_P0161,Stories/Story_u154b.xml,u154b,161,01 本文,しばし考える素振りをしていた米倉が、↵「わかりました・・・こういった設備トラブルや品質トラブルというのは、なかなか減らせないものなのでしょうか・・・」↵と改めて問う。,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u154b_P0162,Stories/Story_u154b.xml,u154b,162,01 本文,言いにくそうにしながら、寺田社長は、↵「実は・・・ここのところ、逆に多少増えてきています」↵と答える。,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u154b_P0163,Stories/Story_u154b.xml,u154b,163,01 本文,「設備へのメンテナンス投資を増やしても、減らせませんか？」,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u154b_P0164,Stories/Story_u154b.xml,u154b,164,01 本文,「関東工場の設備は、ウチの工場のなかでは古いほうですから、メンテナンス投資を増やすことで、ある程度は、トラブル防止につながります」,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u154b_P0165,Stories/Story_u154b.xml,u154b,165,01 本文,続けて、寺田社長は、↵「実は・・・金の問題よりも、人の問題のほうが大きいのです・・・。↵近年、メンテナンスにあたる人の補充がなかなかできなくて、アウトソースも活用しているのですが、アウトソース先も人材不足が大きな問題です。↵ウチだけでなく、製造業では、どこも同じような問題を抱えているのではないでしょうか」↵と、トラブル,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u154b_P0166,Stories/Story_u154b.xml,u154b,166,01-03 項 見出し,DDでそういう話はなかった,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u154b_P0167,Stories/Story_u154b.xml,u154b,167,01 本文,「そうですか・・・しかし・・・デューデリジェンスにおいて、そういったことを課題としてあげている資料は、見なかったように記憶しています。↵マネジメントインタビューでもそういった話があったとは聞いていません」,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u154b_P0168,Stories/Story_u154b.xml,u154b,168,01 本文,（そこへきたか！）↵と思いながら、寺田社長は、↵「デューデリジェンスのときに、意図的に隠したわけではありません。↵質問には、『重要な』とありましたので、数字に重要な影響がないトラブルについては、個別に回答していなかったかもしれません」↵と無難に収めようとする。,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u154b_P0169,Stories/Story_u154b.xml,u154b,169,01 本文,「数字への影響も大事ですが、経営の観点からの課題があります。↵メンテナンス人材については、おっしゃるとおり、日本の労働力不足の問題が根本のところにありますから、今後の経営にとって大きな課題です」,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u154b_P0170,Stories/Story_u154b.xml,u154b,170,01 本文,「そうですね。それについては私も危機感があります」,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u154b_P0171,Stories/Story_u154b.xml,u154b,171,01 本文,「それから・・・今後のことですが、万が一、設備トラブルなどが発生した場合には、速やかに、私にも報告してください。↵悪い報告こそ、早く共有してください」,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u154b_P0172,Stories/Story_u154b.xml,u154b,172,01 本文,いつも部下には、↵『Bad News First』↵と、口を酸っぱくして言っている自分が、同じことを米倉に言われたことを恥ずかしく思い、↵「わかりました。↵原因究明、再発防止策、予防策を検討していますので、一昨日の件については、詳細が分かりましたら、別途、ご報告します」↵と伝える。,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u154b_P0173,Stories/Story_u154b.xml,u154b,173,01-03 項 見出し,関東工場を訪問するならば・・・,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u154b_P0174,Stories/Story_u154b.xml,u154b,174,01 本文,「お願いします。↵それはそうと・・・今回のトラブルは、関東工場で起きたのですよね。↵関東工場には・・・来週、1 on 1面談で伺うことになっています」↵と言いながら、鞄からファイルを取り出す米倉。,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u154b_P0175,Stories/Story_u154b.xml,u154b,175,01 本文,そして、↵「一昨日に起きたトラブルの詳細については、黒田工場長に聞けばいいですか？↵当日は、黒田工場長以外にも３人の方と会うことになっています」↵と確認する。,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u154b_P0176,Stories/Story_u154b.xml,u154b,176,01 本文,「面談して頂く４人とも、この件については、話ができると思います」,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u154b_P0177,Stories/Story_u154b.xml,u154b,177,01 本文,「そうですか。当日は、工場見学もさせてもらえると聞いています」↵と言い、ファイルを鞄にしまいながら、↵「あっ、そうだ！↵そんなに大きな工場じゃないですから、せっかくの機会なので・・・時間が許せばですが・・・ミツカネグループから独立したことについて、皆さんがどう感じているか、休憩時間にでも話を聞いてみるのもいいですね」↵,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u154b_P0178,Stories/Story_u154b.xml,u154b,178,01 本文,「皆さん・・・とおっしゃいますと？」,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u154b_P0179,Stories/Story_u154b.xml,u154b,179,01 本文,「工場に勤務している若い方々です」,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u154b_P0180,Stories/Story_u154b.xml,u154b,180,01 本文,「あっ、はぁ、それは・・・」,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u154b_P0181,Stories/Story_u154b.xml,u154b,181,01 本文,「何か問題がありますか？」,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u154b_P0182,Stories/Story_u154b.xml,u154b,182,01 本文,「いえ・・・工場の稼働に支障のない範囲になると思いますが・・・黒田工場長に話をしてみます」,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u154b_P0183,Stories/Story_u154b.xml,u154b,183,01 本文,「手間をかけてすみません。↵無理のない範囲で結構ですので、是非、お願いします」,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u154b_P0184,Stories/Story_u154b.xml,u154b,184,01-02 節 数字,４,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u154b_P0185,Stories/Story_u154b.xml,u154b,185,01-02 節 見出し,初回の週次ミーティングについてジェインの受け止め方,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u154b_P0186,Stories/Story_u154b.xml,u154b,186,01-03 項 見出し,ジェインは高値づかみしたかも,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u154b_P0187,Stories/Story_u154b.xml,u154b,187,01 本文,第１回目の週次ミーティングの日の夜。↵米倉は、上司である日下部代表パートナーに時間をとってもらった。,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u154b_P0188,Stories/Story_u154b.xml,u154b,188,01 本文,「遅い時間まで、お疲れさま」,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
u154b_P0189,Stories/Story_u154b.xml,u154b,189,01 本文,わざわざ夜の時間帯に、しかも↵『早いタイミングでミーティングをしたい』↵という米倉からの連絡に、↵『何かあったのかも』↵と思いながら、日下部代表パートナーは、久しぶりにオフィスに戻ってきた米倉をねぎらう。,1,0,PARAGRAPH_CONTENT_ONLY,TEXT_ONLY_REPLACE
