id,source_csv_row,source_doc,source_type,target_story,block_id,seq,docx_paragraph_index,word_paragraph_style,inferred_role,idml_paragraph_style_candidate,permission,text,text_sha256
465,465,子会社売却のPMI(5).docx,,story_03_ch03_rt03,,,684,Normal,,01 本文,TEXT_ONLY_REPLACE,"「そうか・・・あの黒田君か。
材料に詳しいから電子にということだったが・・・移ってしばらくした頃、
『電子に馴染まないから、何とかならないか』
と言ってきた。
あの頃は、まだ黒田君の御父上も、ご健在だった。
もう会社にはいらっしゃらなかったが、何度か御父上には呼び出された。
父親として心配だったんだろうなぁ。いろんなことを頼まれた。
そういえば、その後、黒田君の話を聞かないね・・・まだ電子にいるんだよね」",cc6185f8f8f02f67fad59fef6ee719c27a80764237f890966affd3dcb1b9b0be
466,466,子会社売却のPMI(5).docx,,story_03_ch03_rt03,,,685,Normal,,01 本文,TEXT_ONLY_REPLACE,「はい。あのときは、人事同士で何度か、話をしましたが、結局、そのままになって・・・」,f1b821c31c9f5c92532d0b4bbe0d16829df7479ae4713edc295d1ce90fd51156
467,467,子会社売却のPMI(5).docx,,story_03_ch03_rt03,,,686,Normal,,01 本文,TEXT_ONLY_REPLACE,「電子で、今、何をやっている？」,171af0e1c824a5aab09e14b974246a7d735a2f9e66ea83efa53669d4e6351583
468,468,子会社売却のPMI(5).docx,,story_03_ch03_rt03,,,687,Normal,,01 本文,TEXT_ONLY_REPLACE,"「ずっと関東工場の工場長です。
いろいろと検討したのですが、結局、
『転勤を伴わないように配慮した』
という体にして、規模は大きくないのですが、関東工場の工場長をやってもらっています」",8983c8a7a3f4dfe5d7b00a70ca6ee4dc8ad0f95789df60adea9cf4c6d928aefe
469,469,子会社売却のPMI(5).docx,,story_03_ch03_rt03,,,688,Normal,,01 本文,TEXT_ONLY_REPLACE,「そうか・・・しかし、規模が大きくなくとも・・・黒田君が工場長か・・・すまないね・・・」,51a101933e9f54c9840ac37f7fcd5d2a7d5de9424bdeac04752ba9c964dc7c67
470,470,子会社売却のPMI(5).docx,,story_03_ch03_rt03,,,689,Normal,,01 本文,TEXT_ONLY_REPLACE,「あっ、いえ・・・」,0b85483973e6204e404d65dfd7e92c13c7c8cbdda58aacb477f35eaec8ec379d
471,471,子会社売却のPMI(5).docx,,story_03_ch03_rt03,,,690,Normal,,01 本文,TEXT_ONLY_REPLACE,"当時は、子会社だからそういう人材を受け入れるのもグループ会社の役割の一つとわきまえて、言われるがまま飲み込んできたが、西園寺社長に
『すまないね』
と言われると、
『大手町としては処遇できないため、子会社にもってきた』
ことを改めて思い知らされる。",d0f2b9389dc891e0da27d75250ecdc479d372f39dc1c4e582da8f2deb5425bc3
472,472,子会社売却のPMI(5).docx,,story_03_ch03_rt03,,,691,Normal,,01 本文,TEXT_ONLY_REPLACE,"「黒田さんの下には、機転のきく若手をつけていますので、工場は、ちゃんとまわっています。
ただ、黒田さんがいると、周りもいろいろと気を遣うことが多くて・・・」",f1afb9113a117dbc19eb191be35c876fe3f89babfb169f7d4e1bbcaad6150ab9
473,473,子会社売却のPMI(5).docx,,story_03_ch03_rt03,,,692,Normal,,01 本文,TEXT_ONLY_REPLACE,「だろうな・・・」,7859ab221443c89aa15b4246e2645ee59889d8e8c32e3fdc63c4ff9fb1528695
474,474,子会社売却のPMI(5).docx,,story_03_ch03_rt03,,,693,Normal,,01 本文,TEXT_ONLY_REPLACE,「黒田さんの仕事ぶりについて、米倉さんはすぐに見抜くと思います」,dbcdc64081072d6b6241fb7524c0d74c796188f8f3f10a3a1b77d28fd2106142
475,475,子会社売却のPMI(5).docx,,story_03_ch03_rt03,,,694,Normal,,01 本文,TEXT_ONLY_REPLACE,「そうか。うん・・・」,312a3c6583ae3477df2d7605591536263def5ded807375d55b54887819d733a0
476,476,子会社売却のPMI(5).docx,,story_03_ch03_rt03,,,695,Normal,,01 本文,TEXT_ONLY_REPLACE,少し考える仕草をする西園寺社長。,3596767df1397d4480774e4c167f4d5673ac43d34fc22bc9c7e8d6f50ba6d5cc
477,477,子会社売却のPMI(5).docx,,story_03_ch03_rt03,,,696,Normal,,01 本文,TEXT_ONLY_REPLACE,"そして、
「もう、こちらのことは気にしなくていい。
黒田君がこっちの人事に何か言ってくるかもしれないが、すでに転籍している。我々は、何か言える立場ではない。
しかも、電子は、今日をもってグループから離れるわけだ」
と寺田に伝える。",86300f33b138002aac489b5a63138a50af3d8b437f14bede099823a357f5cd08
478,478,子会社売却のPMI(5).docx,,story_03_ch03_rt03,,,697,Normal,,01 本文,TEXT_ONLY_REPLACE,うなずく寺田。,112eaa920ec54eea32e547a056309a1770432c5cdb3e63722510b8cdf00520d7
479,479,子会社売却のPMI(5).docx,,story_03_ch03_rt03,,,698,Normal,,01 本文,TEXT_ONLY_REPLACE,"「黒田君の件以外にも、いろんなシガラミがあると思うが、思い切って、断ち切ったらいい。
組織というものは、どこにでも膿が潜んでいるものだ。
その膿が、こういうときに顕在化する。
膿の原因は、ウチにあるのだろうが、寺田君たちは、もうウチのことは気にせずに、新しい考え方で、どんどん改革していったらいい」",46e22efe7cb1fcce0b5307fd2e4cf94945b32ba7d756ca4a7e84ae4eaa599c8c
480,480,子会社売却のPMI(5).docx,,story_03_ch03_rt03,,,699,Normal,,01 本文,TEXT_ONLY_REPLACE,"「ありがとうございます」
寺田は、深く頭を下げる。",1fd06a42eb844feb4919b228dc724a6d58b87e717f54fc304a726bcbdaab3344
481,481,子会社売却のPMI(5).docx,,story_03_ch03_rt03,,,700,Normal,,01 本文,TEXT_ONLY_REPLACE,"頭を上げた寺田の目を見ながら、
「そうでもしないと、シガラミというものは、断ち切れないよ。
この機会に、将来の事業発展のための変革を断行したらいい。
電子は、ここで変わらなければ、この先、変わるタイミングを逸する。
変化を恐れずに、チャレンジしなさい。
応援しているよ」",63a425b50709861ff0a5adcffadc628dfc84d4cb102865bcae46d19769998889
482,482,子会社売却のPMI(5).docx,,story_03_ch03_rt03,,,701,Normal,,01 本文,TEXT_ONLY_REPLACE,西園寺社長は、優しくも力強い言葉で寺田の背中を押す。,2dbcc97f45fa4396f084dd7694d5de00ba0881fc35077bb6b0d17617119f91b4
483,483,子会社売却のPMI(5).docx,,story_03_ch03_rt03,,,702,Normal,,01 本文,TEXT_ONLY_REPLACE,"寺田は、あとで問題が生じないように、黒田工場長のことを、予め西園寺社長の耳に入れておいたほうがよいと思い、あえてこの話を持ち出した。
しかしこうやって西園寺社長と話をしていると、人事に限らず、他の面でもゼロベースで改革していくべきであること、しかもそれをトランジションの余韻がある期間にやり遂げるべきだと、改革に向け、改めて気持ちを新たにした。",ba14365b1a3c2449ecc0f1ee85e2d8b258d6228022635b7044e97a31d73b04a8
484,484,子会社売却のPMI(5).docx,,story_03_ch03_rt03,,,705,Normal,,01-02 節 見出し,TEXT_ONLY_REPLACE,２．目線合わせのミーティング,f4517beb22a33f424a929f01f34a2cd5e608f5dc814c2e236789005fd3eedd74
485,485,子会社売却のPMI(5).docx,,story_03_ch03_rt03,,,706,List Paragraph,,01-04 ■小見出し,TEXT_ONLY_REPLACE,臨時株主総会と臨時取締役会,2b06102a286d1fe49c2aff24b711eb000a165ff28d95465b3e404ab15a460ade
486,486,子会社売却のPMI(5).docx,,story_03_ch03_rt03,,,707,Normal,,01 本文,TEXT_ONLY_REPLACE,急いで電子の本社に戻り、寺田社長が会議室に入っていくと、一足先に戻っていたジェインの関係者や西郷たちは、臨時株主総会の準備をしていた。,01c5dc993f8ea7d628490f9b6ff1df1eecbb68a3193f01e7a9b5a6dec4db2d73
487,487,子会社売却のPMI(5).docx,,story_03_ch03_rt03,,,708,Normal,,01 本文,TEXT_ONLY_REPLACE,"臨時株主総会では、米倉、それにジェインのなかで主に投資先の数字を管理している別のパートナー、そして寺田社長の３名が取締役に選任された。
臨時株主総会に続いて、臨時取締役会も開催された。
執行体制は、ミツカネグループにいたときと変わらない。",803f8a4666df4acbf1d8858cf1749e9a098f5f8d8b83ec82d5d67b045fd7a85c
488,488,子会社売却のPMI(5).docx,,story_03_ch03_rt03,,,709,Normal,,01 本文,TEXT_ONLY_REPLACE,短時間で終了した臨時取締役会のあと、日下部代表パートナーと米倉、寺田社長、そして株主総会の事務局として臨席していた西郷の四人は、別室に移動した。,3f1a841194a9dddb62275a107e4b81ac7f608cf0bbe7a74c49f874224bf42b49
489,489,子会社売却のPMI(5).docx,,story_03_ch03_rt03,,,710,Normal,,01 本文,TEXT_ONLY_REPLACE,"以前からジェインには、
『クロージング後にまとまった時間をとって、これからの方向性について、目線を合わせましょう』
と言われていた。",0f6d8effd7f66737dacde019cc3d89ced65f03eceef147c4721d6eb1fa3951a8
490,490,子会社売却のPMI(5).docx,,story_03_ch03_rt03,,,711,Normal,,01 本文,TEXT_ONLY_REPLACE,これから、そのミーティングが始まる。,24352a43a357441c0e0c05119f22b03834dc93c03131025129f2eb3e63f3ab29
491,491,子会社売却のPMI(5).docx,,story_03_ch03_rt03,,,712,Normal,,01 本文,TEXT_ONLY_REPLACE,日下部代表パートナーが、口火を切る。,3a131734ed8f84d71f84254532b91f5df279e45c0847d55ef12b4154e4ed4007
492,492,子会社売却のPMI(5).docx,,story_03_ch03_rt03,,,713,Normal,,01 本文,TEXT_ONLY_REPLACE,"「いよいよです。
特にこれからしばらくの期間は、いろんなことを軌道に乗せなきゃいけませんので、忙しくなります。
私たちは、寺田さんと西郷さんたちが目指している目標に向かって、株主としての支援を惜しみません。
一緒に、
『日本で一番、世界でも三本の指に入る会社』
を目指しましょう」",62167e131de4d1bd2fabbad4d619b28633a5c17d1353a38ffaeb49e6fcd08093
493,493,子会社売却のPMI(5).docx,,story_03_ch03_rt03,,,714,Normal,,01 本文,TEXT_ONLY_REPLACE,寺田社長と西郷は、この２年で温めてきた決意を改めて思い起こしながら、日下部代表パートナーの目を見て、大きくうなずく。,88d33a33283cabf6e52aee0e864c608d9f30961702f26cf8c6a3ca66431e08fb
494,494,子会社売却のPMI(5).docx,,story_03_ch03_rt03,,,715,Normal,,01 本文,TEXT_ONLY_REPLACE,"その二人に日下部代表パートナーは、今日のミーティングの主旨を伝える。
「寺田さんも西郷さんも、投資ファンドが株主になるというのは初めての経験でしょうから、
『これから何が起こるのだろう』
と、不安を感じておられると思います。
ですからここしばらくの間の私たちの動きを、初日である今日、共有させてもらいます。
私たちの間に溝を作りたくないからです。
お二人には、安心して仕事に邁進して頂きたいと思います」",9ab25c28ef6fee1196f5d56556dcf577c8e01009c4a7ad6007e6d955336991c7
495,495,子会社売却のPMI(5).docx,,story_03_ch03_rt03,,,716,Normal,,01 本文,TEXT_ONLY_REPLACE,寺田社長と西郷は、再び、大きくうなずく。,44ca1e27cc77d0bf9efe3ae9f8e18cc821dc0dfb0f35ee6d15164e6aa92d4175
496,496,子会社売却のPMI(5).docx,,story_03_ch03_rt03,,,717,Normal,,01 本文,TEXT_ONLY_REPLACE,"今度は、米倉が、ゆっくりとした口調で話し始める。
「今日のアジェンダは、５つです。
一つ目は、会議体のこと。
二つ目は、投資のこと。
三つ目は、事業計画とKPIのこと。
四つ目は、TSA。
そして五つ目が、これらをとりまとめる１００日プランのことです」",112d4addd045f554b15251bf15ec4606f9e80aa02bce915640aa1ec072fce7cc
497,497,子会社売却のPMI(5).docx,,story_03_ch03_rt03,,,718,Normal,,01 本文,TEXT_ONLY_REPLACE,"ここで一呼吸入れた米倉は、ゆっくりとした口調で、話を続ける。
「一つ目の会議体については、今日、内容について合意したいと考えています。
二つ目以降のアジェンダについては、おおまかな考え方を共有します」",1449d3422431b5ffb6a1b386a3f12cd1efa62466d592e234b19643960201c4f6
498,498,子会社売却のPMI(5).docx,,story_03_ch03_rt03,,,719,Normal,,01 本文,TEXT_ONLY_REPLACE,寺田社長と西郷は、背筋を伸ばして、メモをとり始める。,e1866c175d23aa53c6246d6362f24b6564db014b5ce9a7354466e3f600c0c472
499,499,子会社売却のPMI(5).docx,,story_03_ch03_rt03,,,721,Normal,,01-04 ■小見出し,TEXT_ONLY_REPLACE,一つ目のアジェンダ：会議体,72d09cea4c02bc2b03bae21a37b947a90b1e8e78ebed3094cd8e1f278b880e31
500,500,子会社売却のPMI(5).docx,,story_03_ch03_rt03,,,722,Normal,,01 本文,TEXT_ONLY_REPLACE,"「では、一つ目の会議体の件です」
と前置きし、米倉は、ミツカネ電子の現行の会議体の一覧をスクリーンに映しながら、
「これまでもご相談させてもらっていましたが、現在、電子のなかで開催している経営会議やその他の会議や委員会については、当面、これまでどおりと考えています。
もし寺田さんと西郷さんのほうで、変えたいことがあれば、今は、変えるよいタイミングです」
と伝える。",6f45fa98c0fff715be10fc72a3ca181f767a3be75d346746e3d9183cd2f099b4
501,501,子会社売却のPMI(5).docx,,story_03_ch03_rt03,,,723,Normal,,01 本文,TEXT_ONLY_REPLACE,"そして、
・会議のアジェンダについては、都度、事前に、米倉にも共有すること
・内容によっては、米倉が臨席する会議があること
についても、改めて、寺田社長と西郷に伝えた。",865513c955915053410e0e994b72de40bb3feedf75d6bbebd87d27d27150f57e
502,502,子会社売却のPMI(5).docx,,story_03_ch03_rt03,,,724,Normal,,01 本文,TEXT_ONLY_REPLACE,"寺田社長と西郷は、
『現行の会議体については、今のところ変える必要性を感じていない』
と伝え、米倉の臨席などについても、
『事前に連絡してもらえれば、特段の異存はない』
と伝える。",b55a0c52ac211858ddc0315e5dd275d9524714402f2d2727aa0e016d9e27d2ae
503,503,子会社売却のPMI(5).docx,,story_03_ch03_rt03,,,725,Normal,,01 本文,TEXT_ONLY_REPLACE,ここまで確認できた米倉は、さらに会議の細かい運用について二人に確認する。,6488399ef1f2920ffdb7a2a65a761bb52399a7d34051e091efbe4ac306c7a8d3
504,504,子会社売却のPMI(5).docx,,story_03_ch03_rt03,,,726,Normal,,01 本文,TEXT_ONLY_REPLACE,「各会議のアジェンダや資料は、会日の３日前には、出てくると聞いていますが、そのように理解していていいですか？」,f2f8bb9477b672deeb2dfbd4128ddc40963c0f74ac755d4823432b59162a9933
